"","month","likes_count","comments_count","shares_count"
"1","2016-12",73.125,1.08333333333333,1.54166666666667
"2","2017-01",96.2272727272727,2.59090909090909,1.68181818181818
"3","2017-02",74.8888888888889,2.88888888888889,1.7037037037037
"4","2017-03",58.5277777777778,1.11111111111111,1.38888888888889
"5","2017-04",52.5333333333333,7.83333333333333,1.3
"6","2017-05",35.2333333333333,13.0666666666667,1.03333333333333
